"","Genre","Movie_ID"
"1230","Romance","713"
"1231","Drama","8291"
"1232","Romance","8291"
"1233","Drama","18133"
"1234","Horror","25557"
"1235","Fiction","25557"
"1236","Thriller","25557"
"1237","Comedy","22588"
"1238","Crime","22588"
"1239","Drama","22588"
"1240","Music","22588"
"1241","Mystery","22588"
"1242","Romance","22588"
"1243","Comedy","10872"
"1244","Drama","1245"
"1245","Romance","1245"
"1246","Comedy","11858"
"1247","War","11858"
"1248","Action","7007"
"1249","Drama","7007"
"1250","Thriller","7007"
"1251","Comedy","10467"
"1252","Romance","10467"
"1253","Action","5550"
"1254","Adventure","5550"
"1255","Crime","5550"
"1256","Fiction","5550"
"1257","Thriller","5550"
"1258","Comedy","8005"
"1259","Action","2088"
"1260","Crime","2088"
"1261","Drama","2088"
"1262","Thriller","2088"
"1263","Action","10412"
"1264","Drama","10412"
"1265","Thriller","10412"
"1266","Drama","47889"
"1267","Romance","47889"
"1268","Drama","14534"
"1269","Drama","56583"
"1270","Drama","41878"
"1271","Drama","424"
"1272","History","424"
"1273","War","424"
"1274","Comedy","35233"
"1275","Drama","35233"
"1276","Drama","14291"
"1277","Drama","103413"
"1278","Drama","11236"
"1279","Family","11236"
"1280","Fantasy","11236"
"1281","Comedy","11592"
"1282","Crime","11592"
"1283","Horror","11592"
"1284","Thriller","11592"
"1285","Adventure","8850"
"1286","Fantasy","8850"
"1287","Action","8850"
"1288","Thriller","8850"
"1289","Fiction","8850"
"1290","Drama","10445"
"1291","Romance","10445"
"1292","Comedy","695"
"1293","Drama","695"
"1294","Drama","43535"
"1295","Family","43535"
"1296","Comedy","12519"
"1297","Drama","12519"
"1298","Mystery","23210"
"1299","Drama","23210"
"1300","Comedy","23210"
"1301","Comedy","858"
"1302","Drama","858"
"1303","Romance","858"
"1304","Drama","867"
"1305","Thriller","867"
"1306","Fiction","78"
"1307","Drama","78"
"1308","Thriller","78"
"1309","Comedy","13203"
"1310","Drama","13203"
"1311","Romance","13203"
"1312","Comedy","10442"
"1313","Crime","10442"
"1314","Romance","10442"
"1315","Crime","11074"
"1316","Action","11074"
"1317","Mystery","11074"
"1318","Thriller","11074"
"1319","History","33367"
"1320","Drama","33367"
"1321","Romance","33367"
"1322","Adventure","9607"
"1323","Comedy","9607"
"1324","Family","9607"
"1325","Fantasy","9607"
"1326","Action","17585"
"1327","Adventure","17585"
"1328","Thriller","17585"
"1329","Crime","17585"
"1330","Action","9057"
"1331","Thriller","9057"
"1332","Drama","20967"
"1333","Music","20967"
"1334","Comedy","10635"
"1335","Drama","10635"
"1336","Family","10635"
"1337","Romance","10635"
"1338","Fantasy","9479"
"1339","Animation","9479"
"1340","Family","9479"
"1341","Action","10057"
"1342","Adventure","10057"
"1343","Comedy","10057"
"1344","Action","11969"
"1345","Adventure","11969"
"1346","Drama","11969"
"1347","History","11969"
"1348","Western","11969"
"1349","Drama","41590"
"1350","Action","41590"
"1351","Thriller","41590"
"1352","Action","319"
"1353","Thriller","319"
"1354","Crime","319"
"1355","Romance","319"
"1356","Documentary","26408"
"1357","History","26408"
"1358","Fantasy","15139"
"1359","Fiction","15139"
"1360","Family","15139"
"1361","Animation","15139"
"1362","Drama","161158"
"1363","Comedy","161158"
"1364","Thriller","85247"
"1365","Drama","85247"
"1366","Romance","85247"
"1367","Comedy","11446"
"1368","Drama","11446"
"1369","Drama","51980"
"1370","Romance","51980"
"1371","Comedy","24405"
"1372","Romance","24405"
"1373","Drama","11655"
"1374","Horror","11655"
"1375","Thriller","11655"
"1376","Comedy","11800"
"1377","Romance","11800"
"1378","Comedy","8223"
"1379","Drama","8223"
"1380","Comedy","14587"
"1381","Drama","14587"
"1382","Comedy","31504"
"1383","Family","31504"
"1384","Drama","41653"
"1385","Movie","53185"
"1386","Drama","53185"
"1387","Romance","53185"
"1388","Comedy","53185"
"1389","Drama","95743"
"1390","Romance","95743"
"1391","Comedy","23637"
"1392","Foreign","23637"
"1393","Comedy","17600"
"1394","Drama","17600"
"1395","Romance","10897"
"1396","Comedy","10897"
"1397","Family","10897"
"1398","Comedy","349394"
"1399","Drama","21352"
"1400","Family","21352"
"1401","Adventure","21352"
"1402","Thriller","68806"
"1403","Crime","68806"
"1404","Drama","68806"
"1405","Comedy","37345"
"1406","Drama","37345"
"1407","History","37345"
"1408","Mystery","37345"
"1409","History","32562"
"1410","Documentary","32562"
"1411","Drama","47507"
"1412","Comedy","47507"
"1413","Romance","47507"
"1414","Foreign","47507"
"1415","Comedy","25403"
"1416","Drama","25403"
"1417","Romance","124304"
"1418","Drama","124304"
"1419","Comedy","9066"
"1420","Comedy","771"
"1421","Family","771"
"1422","Fantasy","251"
"1423","Drama","251"
"1424","Thriller","251"
"1425","Mystery","251"
"1426","Romance","251"
"1427","Animation","812"
"1428","Family","812"
"1429","Comedy","812"
"1430","Adventure","812"
"1431","Fantasy","812"
"1432","Romance","812"
"1433","Action","280"
"1434","Thriller","280"
"1435","Fiction","280"
"1436","Adventure","581"
"1437","Drama","581"
"1438","Western","581"
"1439","Thriller","80350"
"1440","Action","80350"
"1441","Drama","80350"
"1442","Fantasy","268"
"1443","Action","268"
"1444","Crime","274"
"1445","Drama","274"
"1446","Thriller","274"
"1447","Fantasy","408"
"1448","Animation","408"
"1449","Family","408"
"1450","Romance","10020"
"1451","Family","10020"
"1452","Animation","10020"
"1453","Fantasy","10020"
"1454","Music","10020"
"1455","Animation","10895"
"1456","Family","10895"
"1457","Romance","114"
"1458","Comedy","114"
"1459","Comedy","41043"
"1460","Drama","41043"
"1461","Fantasy","41043"
"1462","Adventure","576"
"1463","Western","576"
"1464","Crime","15477"
"1465","Thriller","15477"
"1466","Drama","59146"
"1467","Foreign","59146"
"1468","Romance","59146"
"1469","Comedy","30528"
"1470","Romance","30528"
"1471","Comedy","7300"
"1472","Romance","7300"
"1473","Horror","10824"
"1474","Romance","261246"
"1475","Drama","261246"
"1476","Crime","275"
"1477","Drama","275"
"1478","Thriller","275"
"1479","Adventure","25059"
"1480","Comedy","25059"
"1481","Drama","25059"
"1482","Family","25059"
"1483","Animation","11827"
"1484","Fiction","11827"
"1485","Horror","8766"
"1486","Thriller","8766"
"1487","Fiction","8766"
"1488","Comedy","23570"
"1489","Romance","23570"
"1490","Drama","47333"
"1491","Romance","47333"
"1492","Drama","54850"
"1493","Mystery","54850"
"1494","Thriller","54850"
"1495","Comedy","51242"
"1496","Foreign","51242"
"1497","Animation","10112"
"1498","Comedy","10112"
"1499","Family","10112"
"1500","Adventure","10112"
"1501","Drama","4307"
"1502","Romance","4307"
"1503","Comedy","46029"
"1504","Romance","46029"
"1505","Comedy","32308"
"1506","Family","32308"
"1507","Adventure","88893"
"1508","Drama","88893"
"1509","Documentary","88893"
"1510","Drama","52873"
"1511","Thriller","340210"
"1512","Action","340210"
"1513","Drama","340210"
"1514","Comedy","44281"
"1515","Drama","44281"
"1516","Comedy","28121"
"1517","Thriller","28121"
"1518","Crime","28121"
"1519","Romance","28121"
"1520","Comedy","12520"
"1521","Thriller","12520"
"1522","Crime","12520"
"1523","Drama","12520"
"1524","Crime","1592"
"1525","Drama","1592"
"1526","Mystery","1592"
"1527","Thriller","1592"
"1528","Drama","36447"
"1529","Romance","36447"
"1530","Romance","19042"
"1531","Animation","19042"
"1532","Family","19042"
"1533","Adventure","19042"
"1534","Fantasy","19042"
"1535","Drama","38884"
"1536","History","38884"
"1537","War","38884"
"1538","Romance","38884"
"1539","Comedy","47449"
"1540","Fantasy","36259"
"1541","Fiction","36259"
"1542","Family","36259"
"1543","Comedy","41852"
"1544","Drama","41852"
"1545","Drama","40926"
"1546","Thriller","40926"
"1547","Comedy","9099"
"1548","Family","9099"
"1549","Comedy","2021"
"1550","Drama","2021"
"1551","Romance","2021"
"1552","Comedy","61752"
"1553","Drama","10988"
"1554","Horror","10988"
"1555","Mystery","10988"
"1556","Thriller","10988"
"1557","Adventure","11479"
"1558","Drama","11479"
"1559","Comedy","11479"
"1560","Family","11479"
"1561","Romance","398959"
"1562","Drama","398959"
"1563","Comedy","287305"
"1564","Comedy","339428"
"1565","Drama","12652"
"1566","Romance","12652"
"1567","Drama","10684"
"1568","Thriller","10684"
"1569","Mystery","10684"
"1570","War","10684"
"1571","Adventure","954"
"1572","Action","954"
"1573","Thriller","954"
"1574","Drama","68445"
"1575","Comedy","68445"
"1576","Drama","18989"
"1577","Romance","18989"
"1578","Comedy","10801"
"1579","Horror","54285"
"1580","Mystery","54285"
"1581","Thriller","54285"
"1582","Fantasy","8840"
"1583","Drama","278978"
"1584","Drama","124625"
"1585","Action","11107"
"1586","Comedy","11107"
"1587","Drama","16417"
"1588","Comedy","16417"
"1589","Crime","10363"
"1590","Drama","10363"
"1591","Thriller","10363"
"1592","Romance","161070"
"1593","Comedy","161070"
"1594","Drama","161070"
"1595","Adventure","10539"
"1596","Animation","10539"
"1597","Family","10539"
"1598","Drama","10543"
"1599","Thriller","10543"
"1600","Romance","10543"
"1601","Comedy","18414"
"1602","Comedy","47502"
"1603","Crime","47502"
"1604","Drama","47502"
"1605","War","11902"
"1606","Drama","11902"
"1607","Comedy","11902"
"1608","War","27098"
"1609","Drama","27098"
"1610","Romance","27098"
"1611","Action","25087"
"1612","Thriller","25087"
"1613","Drama","5801"
"1614","Drama","896"
"1615","Comedy","3065"
"1616","Fiction","3065"
"1617","Animation","2300"
"1618","Comedy","2300"
"1619","Drama","2300"
"1620","Family","2300"
"1621","Fantasy","2300"
"1622","Fiction","8069"
"1623","Thriller","288173"
"1624","Action","288173"
"1625","Drama","288173"
"1626","Comedy","187851"
"1627","Horror","187851"
"1628","Fiction","187851"
"1629","Drama","27768"
"1630","Thriller","27768"
"1631","Drama","221917"
"1632","Romance","221917"
"1633","Drama","8072"
"1634","Fiction","8072"
"1635","Mystery","8072"
"1636","Drama","35797"
"1637","Documentary","88030"
"1638","Foreign","88030"
"1639","Horror","83857"
"1640","Drama","83857"
"1641","Thriller","83857"
"1642","Drama","33245"
"1643","Drama","124460"
"1644","Romance","124460"
"1645","Action","27281"
"1646","Adventure","27281"
"1647","Comedy","27281"
"1648","Family","27281"
"1649","Drama","105045"
"1650","Romance","105045"
"1651","Comedy","40001"
"1652","Romance","40001"
"1653","Drama","40001"
"1654","Action","29621"
"1655","Adventure","29621"
"1656","Fiction","29621"
"1657","Thriller","29621"
"1658","Drama","117730"
"1659","Foreign","117730"
"1660","Action","20762"
"1661","Thriller","20762"
"1662","Crime","37144"
"1663","Mystery","37144"
"1664","Thriller","37144"
"1665","Crime","48260"
"1666","Drama","48260"
"1667","Romance","48260"
"1668","Thriller","48260"
"1669","Action","12656"
"1670","Comedy","12656"
"1671","Drama","12656"
"1672","Thriller","12656"
"1673","Drama","38867"
"1674","Romance","38867"
"1675","Comedy","25969"
"1676","Drama","25969"
"1677","Family","25969"
"1678","Romance","25969"
"1679","Drama","44103"
"1680","History","44103"
"1681","Drama","753"
"1682","Romance","43634"
"1683","Drama","43634"
"1684","Mystery","43634"
"1685","Action","9103"
"1686","Adventure","9103"
"1687","Comedy","90214"
"1688","Romance","90214"
"1689","Drama","29649"
"1690","Drama","10990"
"1691","Mystery","10990"
"1692","Thriller","10990"
"1693","Comedy","8866"
"1694","Romance","8866"
"1695","Animation","12233"
"1696","Comedy","12233"
"1697","Family","12233"
"1698","Comedy","23449"
"1699","Adventure","36355"
"1700","Family","36355"
"1701","Drama","37667"
"1702","Thriller","37667"
"1703","Mystery","37667"
"1704","Romance","37667"
"1705","Drama","90148"
"1706","Drama","922"
"1707","Fantasy","922"
"1708","Western","922"
"1709","War","11876"
"1710","Adventure","11876"
"1711","Drama","11876"
"1712","Romance","11876"
"1713","Action","52633"
"1714","Crime","52633"
"1715","Drama","52633"
"1716","Comedy","62364"
"1717","Foreign","62364"
"1718","Fantasy","11687"
"1719","Comedy","11687"
"1720","Fiction","11687"
"1721","Comedy","9304"
"1722","Fantasy","9304"
"1723","Fiction","9304"
"1724","Documentary","73183"
"1725","Drama","131232"
"1726","Foreign","131232"
"1727","Drama","9100"
"1728","Fantasy","9100"
"1729","Horror","9100"
"1730","Thriller","9100"
"1731","Comedy","20759"
"1732","Drama","20759"
"1733","Drama","46063"
"1734","Thriller","46063"
"1735","Comedy","32513"
"1736","Drama","32513"
"1737","Romance","32513"
"1738","Animation","40651"
"1739","Drama","40651"
"1740","Drama","36915"
"1741","Mystery","36915"
"1742","Thriller","36915"
"1743","Action","40507"
"1744","Drama","40507"
"1745","Crime","40507"
"1746","Thriller","40507"
"1747","Action","9802"
"1748","Adventure","9802"
"1749","Thriller","9802"
"1750","Comedy","25697"
"1751","Fantasy","21588"
"1752","Drama","21588"
"1753","Horror","21588"
"1754","Comedy","21588"
"1755","Action","664"
"1756","Adventure","664"
"1757","Drama","664"
"1758","Action","11867"
"1759","Fiction","11867"
"1760","Drama","47119"
"1761","Comedy","314352"
"1762","Action","9323"
"1763","Animation","9323"
"1764","Fiction","9323"
"1765","Horror","10280"
"1766","Thriller","10280"
"1767","Action","10535"
"1768","Comedy","10535"
"1769","Comedy","124613"
"1770","Drama","124613"
"1771","Family","532"
"1772","Animation","532"
"1773","Comedy","532"
"1774","Drama","26744"
"1775","Action","26744"
"1776","Crime","26744"
"1777","Comedy","16299"
"1778","Family","16299"
"1779","Action","10547"
"1780","Mystery","10547"
"1781","Fiction","10547"
"1782","Thriller","10547"
"1783","Drama","245268"
"1784","War","245268"
"1785","Drama","935"
"1786","Comedy","935"
"1787","War","935"
"1788","Horror","55613"
"1789","Comedy","55613"
"1790","Drama","55613"
"1791","Fantasy","55613"
"1792","Comedy","41007"
"1793","Drama","41007"
"1794","Romance","41007"
"1795","Drama","35645"
"1796","Family","110465"
"1797","Adventure","110465"
"1798","Documentary","255546"
"1799","Drama","40751"
"1800","Action","40751"
"1801","Documentary","85778"
"1802","Drama","11101"
"1803","History","11101"
"1804","War","11101"
"1805","Adventure","9826"
"1806","Action","9826"
"1807","Drama","9879"
"1808","Thriller","9879"
"1809","Crime","9879"
"1810","Drama","63564"
"1811","Comedy","63564"
"1812","Drama","22621"
"1813","Romance","22621"
"1814","Comedy","7095"
"1815","Drama","7095"
"1816","Fiction","7095"
"1817","Drama","26890"
"1818","Comedy","46732"
"1819","Drama","46732"
"1820","Family","46732"
"1821","Drama","124633"
"1822","Music","202425"
"1823","Romance","202425"
"1824","Drama","77771"
"1825","Romance","77771"
"1826","Drama","181083"
"1827","Drama","41225"
"1828","Mystery","41225"
"1829","Horror","41225"
"1830","Western","87190"
"1831","Drama","87190"
"1832","War","87190"
"1833","Drama","627"
"1834","Crime","627"
"1835","Comedy","32872"
"1836","Romance","32872"
"1837","Action","602"
"1838","Adventure","602"
"1839","Fiction","602"
"1840","Drama","14553"
"1841","Romance","14553"
"1842","Drama","9566"
"1843","Mystery","9566"
"1844","Thriller","9566"
"1845","Drama","10545"
"1846","Animation","10545"
"1847","Family","10545"
"1848","Comedy","9894"
"1849","Drama","9894"
"1850","Thriller","9894"
"1851","Comedy","11543"
"1852","Action","9268"
"1853","Drama","9268"
"1854","Mystery","9268"
